valor,cep,cidade,bairro,logradouro,categoria,area,qtde_quartos,qtde_vagas,qtde_banheiros
270011,69058810,Manaus,Flores,Rua Visconde de Utinga,Casas,250m²,2,3,2
180133,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,70m²,2,2,2
1070000,69055742,Manaus,Parque 10 de Novembro,Rua Luis de Castro,Apartamentos,140m²,3,null,4
500000,69040080,Manaus,Dom Pedro I,Rua Brigadeiro João Camarão,Apartamentos,98m²,3,2,2
450000,69055090,Manaus,Parque 10 de Novembro,Rua Professor Castelo Branco,Apartamentos,87m²,3,2,2
85000,69020130,Manaus,Praça 14 de Janeiro,Avenida Visconde de Porto Alegre,Casas,null,2,2,1
800000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,250m²,4,4,4
881000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,145m²,3,2,3
160000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,130m²,2,5 ou mais,3
370000,69054650,Manaus,Parque 10 de Novembro,Rua dos Japoneses,Casas,100m²,3,3,2
900000,null,null,null,null,Casas,170m²,3,4,3
1500000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,170m²,3,4,3
265134,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,90m²,3,2,2
620388,69054000,Manaus,Parque 10 de Novembro,Rua Dom João VI,Casas,80m²,3,2,4
4500000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,300m²,4,5 ou mais,5 ou mais
750022,null,null,null,null,Casas,144m²,3,4,2
180000,69036525,Manaus,Santo Agostinho,Rua Projetada V,Casas,80m²,2,1,1
120000,69029200,Manaus,Santo Antônio,Rua Comendador Matos Areosa,Casas,null,2,null,1
165000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,41m²,2,1,1
280000,69095812,Manaus,Cidade Nova,Rua Heitoral,Casas,173m²,4,null,3
244050,69038250,Manaus,Lírio do Vale,Rua Pindaí,Casas,81m²,3,2,1
250001,69028310,Manaus,Flores,Rua Villena,Casas,90m²,3,2,1
314495,69044000,Manaus,Planalto,Avenida Desembargador João Machado - até 1063/1064,Apartamentos,55m²,2,1,2
507000,69057240,Manaus,Nossa Senhora das Graças,Rua Vila Amazonas,Apartamentos,112m²,3,2,3
1290002,69053110,Manaus,Nossa Senhora das Graças,Rua Rio Javari,Apartamentos,190m²,3,3,4
2750000,69050001,Manaus,Chapada,Avenida Constantino Nery - de 2600/2601 a 4500/4501,Casas,400m²,3,2,5 ou mais
350000,69044603,Manaus,Planalto,Travessa Evaldo Braga,Apartamentos,72m²,3,1,2
1550000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,265m²,4,4,5 ou mais
3000000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,380m²,1,4,4
680000,69041460,Manaus,Tarumã,Rua Sino Azul,Casas,200m²,3,3,4
739900,69033000,Manaus,São Jorge,Avenida São Jorge - até 773/774,Apartamentos,113m²,3,2,3
250000,69092030,Manaus,Nova Cidade,Rua Monte Buri,Casas,90m²,2,2,3
20000,null,null,null,null,Casas,null,2,null,1
1300000,69057000,Manaus,Adrianópolis,Avenida Mário Ypiranga - até 436/437,Apartamentos,230m²,4,2,5 ou mais
null,69053000,Manaus,Nossa Senhora das Graças,Avenida Djalma Batista - até 1596 - lado par,Apartamentos,null,2,null,null
285000,69090475,Manaus,Cidade Nova,Rua Aracatu,Casas,170m²,4,2,2
2300000,69057070,Manaus,Adrianópolis,Rua Teresina,Apartamentos,260m²,4,3,5 ou mais
150000,69041010,Manaus,Tarumã,Avenida do Turismo,Apartamentos,41m²,2,1,1
960000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,495m²,3,2,2
95000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,80m²,2,1,2
170000,69015470,Manaus,Colônia Terra Nova,Rua Monte dos Anjos,Casas,10000m²,5 ou mais,3,4
650000,null,null,null,null,Casas,140m²,3,2,1
780000,69053050,Manaus,Nossa Senhora das Graças,Rua Rio Purús,Apartamentos,180m²,4,2,4
241000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,53m²,3,1,1
990000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,160m²,3,null,3
309369,69044010,Manaus,Planalto,Rua Agenor Nobre,Apartamentos,51m²,2,1,2
1700000,69037176,Manaus,Ponta Negra,Rua dos Remansos,Casas,250m²,4,5 ou mais,5 ou mais
450000,69027580,Manaus,São Raimundo,Rua São Vicente,Casas,200m²,4,3,4
170000,69037730,Manaus,Lírio do Vale,Travessa Laguna,Casas,250m²,3,2,2
850000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Apartamentos,117m²,3,2,3
790000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,110m²,3,2,2
180358,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,80m²,2,2,2
424000,69040000,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,64m²,2,1,2
400000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,200m²,3,2,3
300000,69038320,Manaus,Lírio do Vale,Rua Jaborandí,Casas,375m²,3,2,2
399997,69037820,Manaus,Lírio do Vale,Rua Thomás Edson,Casas,350m²,3,3,1
490000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Apartamentos,80m²,3,2,1
310000,69044200,Manaus,Planalto,Rua Joaquim da Mota (Cj Belvedere),Casas,320m²,3,null,2
380000,69044310,Manaus,Planalto,Rua Ramayana de Chevalier,Casas,160m²,4,5 ou mais,3
850000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,187m²,3,4,4
270000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,45m²,2,2,1
564000,null,null,null,null,Apartamentos,84m²,3,2,3
750000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,109m²,3,2,2
2500000,69037107,Manaus,Ponta Negra,Rua Thales Loureiro,Casas,380m²,4,null,5 ou mais
380000,69075742,Manaus,Mauazinho,Rua Ibitinga,Casas,null,3,4,3
110000,69095636,Manaus,Cidade Nova,Rua Charlotte (C Dourado),Apartamentos,230m²,5 ou mais,0,5 ou mais
580000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,450m²,3,2,4
170000,69023003,Manaus,Tarumã-Açu,Avenida Torquato Tapajós,Apartamentos,70m²,2,1,2
258000,69058231,Manaus,Flores,Rua Barão do Açú,Casas,81m²,3,2,1
2287998,69057000,Manaus,Adrianópolis,Avenida Mário Ypiranga - até 436/437,Apartamentos,215m²,4,5 ou mais,5 ou mais
380000,69055180,Manaus,Parque 10 de Novembro,Rua dos Banibas,Apartamentos,78m²,3,1,2
230000,69098129,Manaus,Novo Aleixo,Avenida Nathan Xavier de Albuquerque - até 840 - lado par,Casas,100m²,2,null,2
910000,69053210,Manaus,São Geraldo,Rua Mestre Inácio,Casas,600m²,5 ou mais,4,5 ou mais
580000,69021530,Manaus,Tarumã,Rua Jacamim,Casas,304m²,3,5 ou mais,3
220030,69057586,Manaus,Adrianópolis,Rua Bohemundo de Tarento,Apartamentos,50m²,1,1,1
265000,69058581,Manaus,Flores,Rua Barão do Rio Branco,Casas,55m²,2,2,1
550000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,85m²,3,2,3
610000,69057030,Manaus,Adrianópolis,Rua Belém,Apartamentos,118m²,3,null,3
212000,69060097,Manaus,Aleixo,Beco Abelardo Barbosa,Apartamentos,71m²,2,1,1
3500000,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Casas,600m²,4,5 ou mais,5 ou mais
270132,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70m²,2,2,2
750000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,966m²,4,5 ou mais,4
400000,69039530,Manaus,Novo Israel,Avenida Cristã - até 201/202,Casas,380m²,4,5 ou mais,2
385000,null,null,null,null,Casas,null,3,2,4
630000,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,120m²,3,2,3
550000,69028075,Manaus,Flores,Rua Macuxi,Casas,320m²,3,3,4
150000,69099465,Manaus,Cidade de Deus,Rua Santa Maria da Paz (A Nascimento),Casas,160m²,3,1,2
280159,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,80m²,3,2,2
150000,69048040,Manaus,Flores,Conjunto Senador João Bosco Ramos de Lima,Apartamentos,65m²,2,1,1
810000,69041460,Manaus,Tarumã,Rua Sino Azul,Casas,233m²,4,4,5 ou mais
1990000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,304m²,3,4,4
340000,69094300,Manaus,Cidade Nova,Rua Barro Amarelo,Casas,150m²,3,4,2
125000,69086290,Manaus,São José Operário,Rua Morungaba,Casas,350m²,3,3,3
190000,69023003,Manaus,Tarumã-Açu,Avenida Torquato Tapajós,Apartamentos,53m²,3,1,1
500000,69040000,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,84m²,3,2,3
750000,69040340,Manaus,Dom Pedro I,Rua Rita G. Barros,Apartamentos,102m²,3,2,3
300000,69043720,Manaus,Alvorada,Rua Ovídio Gomes Monteiro (Alvorada I),Apartamentos,59m²,2,1,2
2000000,69057000,Manaus,Adrianópolis,Avenida Mário Ypiranga - até 436/437,Apartamentos,178m²,4,5 ou mais,5 ou mais
300000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,74m²,3,1,2
344900,null,null,null,null,Apartamentos,66m²,2,2,2
750000,69050430,Manaus,Parque 10 de Novembro,Alameda Dona Júlia Martins,Apartamentos,110m²,3,2,4
247600,69044000,Manaus,Planalto,Avenida Desembargador João Machado - até 1063/1064,Apartamentos,51m²,2,1,2
160000,69036494,Manaus,Compensa,Rua Titã Prometeu,Apartamentos,66m²,2,1,2
125000,69099220,Manaus,Novo Aleixo,Rua Imbituba,Casas,180m²,2,1,1
15000,69070100,Manaus,Educandos,Rua Inocêncio de Araújo,Casas,0m²,0,null,0
400000,69054500,Manaus,Parque 10 de Novembro,Rua Dom Sebastião,Casas,350m²,3,3,3
1300000,69053020,Manaus,Nossa Senhora das Graças,Avenida Rio Jutaí,Casas,300m²,1,null,1
200000,69037490,Manaus,Nova Esperança,Rua Doutor Paulino José Miguel,Casas,450m²,3,2,2
155000,null,null,null,null,Casas,80m²,2,null,1
280000,69095812,Manaus,Cidade Nova,Rua Heitoral,Casas,173m²,4,2,3
990000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,160m²,3,4,3
150000,69080090,Manaus,Coroado,Rua Bom Jesus,Casas,204m²,2,3,2
280132,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,90m²,3,2,2
202490,69044372,Manaus,Planalto,Travessa Amsterdam,Apartamentos,38m²,2,1,1
830000,69037015,Manaus,Ponta Negra,Alameda França,Casas,250m²,3,4,3
847200,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,133m²,4,2,5 ou mais
880000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,180m²,3,4,4
320000,69057140,Manaus,Nossa Senhora das Graças,Rua Jorge Baird,Apartamentos,47m²,1,1,1
2000000,69055737,Manaus,Parque 10 de Novembro,Condomínio Parque dos Rios IV,Casas,500m²,4,null,4
280000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,45m²,2,2,1
322990,69044000,Manaus,Planalto,Avenida Desembargador João Machado - até 1063/1064,Apartamentos,55m²,2,1,2
180000,69097522,Manaus,Nova Cidade,Rua Palma de Maiorca,Casas,816m²,2,1,3
380000,69058833,Manaus,Flores,Rua Dom Jackson D. Rodrigues,Apartamentos,59m²,2,2,2
730000,69065070,Manaus,Cachoeirinha,Avenida Maués,Casas,306m²,4,5 ou mais,3
1100000,69058813,Manaus,Flores,Rua 2 de Agosto,Casas,180m²,4,3,4
180000,69058090,Manaus,Flores,Rua Visconde de Porto Seguro - até 99999 - lado ímpar,Apartamentos,45m²,1,1,1
2000000,69022160,Manaus,Tarumã,Condomínio Mediterrâneo,Casas,370m²,4,4,5 ou mais
120000,69097125,Manaus,Cidade Nova,null,Casas,130m²,3,2,3
170000,null,null,null,null,Casas,null,2,2,2
1100000,69037155,Manaus,Ponta Negra,Rua Mediterrâneo,Casas,360m²,3,4,4
900000,69057021,Manaus,Adrianópolis,Avenida Paraíba - de 1 ao fim - lado ímpar,Apartamentos,168m²,3,3,4
520000,69054715,Manaus,Parque 10 de Novembro,Rua Jean Renoir,Casas,140m²,3,4,1
881000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,145m²,3,3,4
400000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,86m²,2,2,2
270000,69058010,Manaus,Flores,Rua Marquês de Caravelas,Casas,65m²,2,2,2
281000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,44m²,2,1,2
5000000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,450m²,4,4,5 ou mais
450000,null,null,null,null,Casas,248m²,5 ou mais,3,5 ou mais
50000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,42m²,2,2,1
550000,69049000,Manaus,Da Paz,Alameda Santos Dumont,Casas,100m²,3,5 ou mais,4
1400000,69055742,Manaus,Parque 10 de Novembro,Rua Luis de Castro,Apartamentos,140m²,3,2,5 ou mais
350000,69097769,Manaus,Cidade Nova,Rua Luís Aguiar,Casas,230m²,3,null,1
650005,69040220,Manaus,Dom Pedro I,Rua Acariquara,Casas,600m²,5 ou mais,3,5 ou mais
425000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Apartamentos,79m²,3,2,3
600000,69040611,Manaus,Chapada,Rua Marechal Odílio Denis (Prq Aripuanã),Casas,280m²,4,4,4
160128,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70m²,2,2,2
3600000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,860m²,4,null,4
890000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,133m²,3,2,3
270000,69054300,Manaus,Parque 10 de Novembro,Rua Gil Nogueira,Casas,58m²,2,2,2
220134,null,null,null,null,Casas,70m²,2,2,2
1600002,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,250m²,4,4,2
550000,69040580,Manaus,Dom Pedro I,Travessa Tucuruí,Apartamentos,120m²,3,2,4
230000,69010160,Manaus,Centro,Avenida Constantino Nery - até 1106/1107,Apartamentos,73m²,2,1,2
450000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,72m²,2,2,2
2700000,69096220,Manaus,Cidade Nova,Rua Tupiara,Casas,130m²,3,2,3
312046,null,null,null,null,Apartamentos,53m²,2,1,2
400000,69098383,Manaus,Novo Aleixo,Avenida Nathan Xavier de Albuquerque - de 842 ao fim - lado par,Casas,101m²,3,3,1
250000,null,null,null,null,Apartamentos,70m²,3,1,1
250000,69028414,Manaus,Flores,Rua Sargento Cicero,Casas,54m²,2,2,2
120000,69067610,Manaus,Petrópolis,Conjunto Vale do Sol,Apartamentos,54m²,2,1,1
null,69050030,Manaus,Parque 10 de Novembro,Avenida Mário Ypiranga - de 2386/2387 ao fim,Apartamentos,145m²,3,2,4
500000,69057050,Manaus,Adrianópolis,Avenida Ephigênio Salles,Apartamentos,118m²,4,2,3
400003,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,11m²,2,2,2
680000,69040340,Manaus,Dom Pedro I,Rua Rita G. Barros,Apartamentos,100m²,3,2,3
130000,69041360,Manaus,Tarumã,Travessa Canoa Quebrada,Apartamentos,42m²,2,1,1
850000,69083110,Manaus,Aleixo,Rua Monteiro Lobato,Casas,111m²,4,2,5 ou mais
290000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,66m²,2,1,2
220128,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,70m²,2,2,2
290000,69097360,Manaus,Cidade Nova,Travessa Lindóia,Casas,82m²,3,3,2
530000,69036725,Manaus,Santo Agostinho,Avenida Coronel Teixeira,Apartamentos,93m²,3,2,3
180000,69023003,Manaus,Tarumã-Açu,Avenida Torquato Tapajós,Apartamentos,46m²,2,1,1
1070000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,140m²,4,2,4
45000000,69006481,Manaus,Gilberto Mestrinho,Rua 9 de Dezembro,Casas,null,1,0,1
185000,69039125,Manaus,Novo Israel,Avenida Torquato Tapajós,Apartamentos,46m²,2,1,1
90000,69073280,Manaus,São Lázaro,Rua Magalhães Barata,Casas,810m²,1,5 ou mais,0
null,null,null,null,null,null,null,null,null,null
300000,69037901,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,132m²,4,2,5 ou mais
120000,69000000,Manaus,Centro,null,Casas,null,2,2,1
1250000,69010425,Manaus,Nossa Senhora Aparecida,Avenida Ramos Ferreira,Apartamentos,495m²,3,5 ou mais,3
420000,69010160,Manaus,Centro,Avenida Constantino Nery - até 1106/1107,Apartamentos,80m²,3,2,2
205000,69049072,Manaus,Da Paz,Rua Jorge Luiz Milani,Apartamentos,42m²,2,1,1
481000,69054227,Manaus,Parque 10 de Novembro,Rua Toyhashi,Casas,136m²,3,2,2
1400000,69093900,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,230m²,4,2,5 ou mais
110000,69036520,Manaus,Santo Agostinho,Rua Hidra,Casas,null,3,3,2
265009,69090000,Manaus,Cidade Nova,Avenida Noel Nutels - até 849/850,Casas,78m²,3,2,2
327000,69050001,Manaus,Chapada,Avenida Constantino Nery - de 2600/2601 a 4500/4501,Apartamentos,74m²,3,1,3
500000,69057140,Manaus,Nossa Senhora das Graças,Rua Jorge Baird,Apartamentos,96m²,3,2,3
850000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,127m²,4,2,3
870000,69097273,Manaus,Nova Cidade,Rua Palermo,Casas,200m²,3,2,2
900000,69058360,Manaus,Flores,null,Casas,200m²,4,null,5 ou mais
1350000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,290m²,5 ou mais,4,5 ou mais
190000,69058558,Manaus,Novo Aleixo,Rua Afrânio Franco,Casas,70m²,2,null,2
300011,69037473,Manaus,Nova Esperança,Avenida Coronel Teixeira,Apartamentos,56m²,3,1,2
314390,69044000,Manaus,Planalto,Avenida Desembargador João Machado - até 1063/1064,Apartamentos,55m²,2,1,2
700152,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,200m²,3,2,2
162395,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,41m²,2,1,1
3900000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,800m²,4,2,5 ou mais
950000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,200m²,4,2,5 ou mais
85000,69097332,Manaus,Nova Cidade,Rua San Lorenzo,Casas,90m²,3,2,1
11111111,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,330m²,1,4,4
45000,69028070,Manaus,Flores,Rua Itália,Casas,200m²,0,0,0
1600000,69058448,Manaus,Flores,Rua Barão de Indaiá,Casas,276m²,5 ou mais,4,5 ou mais
325000,69042080,Manaus,Alvorada,Rua Clíssia Monteiro Maia,Casas,325m²,5 ou mais,null,null
580000,69041025,Manaus,Tarumã,Avenida Torquato Tapajós,Casas,130m²,3,null,3
881000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,145m²,3,2,4
170000,69098298,Manaus,Novo Aleixo,Rua Caiapó,Casas,250m²,3,3,2
65000,69086129,Manaus,Gilberto Mestrinho,Rua Raul Pavon,Apartamentos,65m²,2,1,1
530000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,81m²,3,2,1
140000,69023022,Manaus,Tarumã-Açu,Rua dos Tigres,Apartamentos,47m²,2,1,1
1900000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,185m²,4,3,5 ou mais
260000,69054729,Manaus,Parque 10 de Novembro,Rua Nikita Khruschev,Casas,65m²,2,2,2
345000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,69m²,2,1,1
400000,null,null,null,null,Apartamentos,59m²,2,1,2
295000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,72m²,3,1,2
420000,69055690,Manaus,Parque 10 de Novembro,Rua Joaquim Lebreton,Apartamentos,96m²,3,1,3
450000,69055180,Manaus,Parque 10 de Novembro,null,Apartamentos,85m²,3,1,2
115,69045210,Manaus,Planalto,Rua Varsóvia,Apartamentos,43m²,2,1,1
350000,null,null,null,null,Casas,220m²,4,5 ou mais,3
310000,69093332,Manaus,Colônia Santo Antônio,Rua Igarapé Samauma,Casas,200m²,3,2,2
220000,69038010,Manaus,Lírio do Vale,Avenida Laguna,Casas,165m²,3,1,2
60000,69095251,Manaus,Cidade Nova,Travessa Grajaú,Apartamentos,0m²,2,1,1
200000,69095070,Manaus,Cidade Nova,Rua Fausto P. Maia,Casas,50m²,2,2,2
290010,69060100,Manaus,Aleixo,Avenida Abelardo Barbosa,Apartamentos,94m²,3,2,2
318000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,61m²,3,2,2
670000,69037473,Manaus,Nova Esperança,Avenida Coronel Teixeira,Apartamentos,112m²,3,1,2
319000,69040000,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,56m²,3,1,2
470000,69058411,Manaus,Flores,Rua Goiás,Apartamentos,74m²,3,2,2
329900,69036790,Manaus,Santo Agostinho,Rua Raimundo Nonato de Castro,Apartamentos,67m²,2,1,2
2000000,69029230,Manaus,Santo Antônio,Rua Santo Antônio,Casas,635m²,5 ou mais,4,2
319000,69037473,Manaus,Nova Esperança,Avenida Coronel Teixeira,Apartamentos,56m²,3,1,2
1350000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,null,0,null,null
135000,69050010,Manaus,Chapada,Avenida Djalma Batista - de 1/2 ao fim,Apartamentos,32m²,1,1,1
670000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,104m²,3,2,2
590000,69040000,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,92m²,3,2,3
344000,69037255,Manaus,Ponta Negra,Avenida Thales Loureiro,Apartamentos,60m²,3,2,1
720000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,171m²,3,4,5 ou mais
560000,69050020,Manaus,Chapada,Avenida Darcy Vargas,Apartamentos,114m²,3,2,2
590000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Apartamentos,286m²,3,3,5 ou mais
1290000,69053110,Manaus,Nossa Senhora das Graças,Rua Rio Javari,Apartamentos,190m²,3,3,4
550000,69093000,Manaus,Colônia Santo Antônio,Avenida Francisco Queiroz - até 1429 - lado ímpar,Casas,250m²,3,2,3
890000,69020210,Manaus,Praça 14 de Janeiro,Avenida Álvaro Maia - de 1162 ao fim - lado par,Apartamentos,360m²,4,3,5 ou mais
1200000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,180m²,3,4,4
770000,69093900,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,175m²,3,4,4
650000,69033008,Manaus,São Jorge,Avenida Jacira Reis - até 99998/99999,Apartamentos,70m²,2,1,1
1899000,69041025,Manaus,Tarumã,Avenida Torquato Tapajós,Casas,558m²,4,5 ou mais,5 ou mais
290000,69092040,Manaus,Nova Cidade,Rua Monte Ebal,Casas,200m²,3,2,2
95000,69017215,Manaus,Santa Etelvina,Rua Professora Aurora Rêgo,Casas,160m²,2,1,2
5500000,69053020,Manaus,Nossa Senhora das Graças,Avenida Rio Jutaí,Casas,2650m²,4,5 ou mais,5 ou mais
280000,69083000,Manaus,Aleixo,Avenida Cosme Ferreira,Apartamentos,74m²,3,3,1
750000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,250m²,3,null,3
650000,69058585,Manaus,Novo Aleixo,Rua Mendonça Lima,Casas,140m²,3,2,1
400000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,86m²,3,2,2
270000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,55m²,1,1,1
170000,69035799,Manaus,Compensa,Rua A,Casas,null,3,0,2
790000,null,null,null,null,Apartamentos,109m²,3,2,3
166500,69018156,Manaus,Lago Azul,Avenida das Torres - de 6318 ao fim  - lado par,Apartamentos,41m²,2,1,1
157830,69010010,Manaus,Centro,Rua Henrique Martins,Apartamentos,41m²,2,1,1
145000,69023022,Manaus,Tarumã-Açu,Rua dos Tigres,Apartamentos,42m²,2,1,1
1850000,69083350,Manaus,Aleixo,Rua Pampulha,Casas,480m²,4,4,5 ou mais
950000,69037057,Manaus,Ponta Negra,Alameda Alaska,Apartamentos,132m²,3,2,4
310000,69067110,Manaus,Petrópolis,Rua Fragata,Apartamentos,72m²,2,1,2
480000,69050030,Manaus,Parque 10 de Novembro,Avenida Mário Ypiranga - de 2386/2387 ao fim,Apartamentos,103m²,4,2,3
550000,69040730,Manaus,Dom Pedro I,Rua José Álvares Maciel,Casas,275m²,4,4,3
205000,69037208,Manaus,Ponta Negra,Rua Cerina Souto,Apartamentos,44m²,2,1,1
null,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,360m²,4,4,5 ou mais
850000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,170m²,3,4,4
120000,69099255,Manaus,Cidade de Deus,Avenida Nossa Senhora de Fátima,Apartamentos,45m²,2,1,1
320000,69057140,Manaus,Nossa Senhora das Graças,Rua Jorge Baird,Apartamentos,47m²,1,1,1
65000,69010160,Manaus,Centro,Avenida Constantino Nery - até 1106/1107,Casas,30m²,3,1,1
1500000,69037900,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,153m²,3,2,2
480000,69054732,Manaus,Parque 10 de Novembro,Rua Adrino Gama,Casas,300m²,4,2,3
1700000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,1008m²,4,5 ou mais,5 ou mais
750000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,90m²,3,2,3
169900,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,42m²,2,1,1
690000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,140m²,3,2,4
310000,69093018,Manaus,Colônia Santo Antônio,Avenida Torquato Tapajós,Casas,88m²,3,2,2
770000,69055570,Manaus,Parque 10 de Novembro,Rua Nilo Coutinho,Apartamentos,109m²,3,3,2
1300000,69058204,Manaus,Flores,Rua Marquês do Maranhão,Casas,200m²,3,4,4
220000,69058581,Manaus,Flores,Rua Barão do Rio Branco,Casas,120m²,2,2,2
1500132,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,170m²,3,2,4
160000,null,null,null,null,Apartamentos,46m²,2,1,1
750001,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,150m²,4,2,2
3000000,69057080,Manaus,Adrianópolis,Rua Fortaleza,Apartamentos,310m²,3,4,5 ou mais
4500000,69057084,Manaus,Adrianópolis,Rua José de Arimatéia,Casas,500m²,5 ou mais,4,5 ou mais
